Annotation	baseMean.CX	log2FoldChange.CX	lfcSE.CX	stat.CX	pvalue.CX	padj.CX	baseMean.QJ	log2FoldChange.QJ	lfcSE.QJ	stat.QJ	pvalue.QJ	padj.QJ	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Annotation2	q0.2	direction
Acinetobacter_sp._LoGeW2-3	9.4741696960068	-0.930927385614176	1.1828436508234	-0.787024882761249	0.431267300166233		11.00692559	1.418096908	0.753473829	1.882078519	0.059825355		4.846268058	-0.178219959	2.230489506	-0.079901725	0.936315418	0.999634334	Acinetobacter_sp._LoGeW2-3		
Acinetobacter_sp._NCu2D-2	9.54462291919665	-1.37166266756929	1.60612670170917	-0.854018967563157	0.393094479955857		8.247955602	1.613936397	0.963436597	1.675186932	0.093897561		1.13169361	-3.475269423	3.026517086	-1.148273519	0.250855668		Acinetobacter_sp._NCu2D-2		
Acinetobacter_sp._SWBY1	0.854543466811633	-3.19854288434472	2.91910128814166	-1.09572863995444	0.273197545307306		0.566488605	-2.587135434	2.914779494	-0.887592162	0.374760171		1.857715047	-4.20339013	3.017291439	-1.393100473			Acinetobacter_sp._SWBY1		
Acinetobacter_sp._TGL-Y2	33.2233887172329	0.606475572647812	0.657625745821195	0.922219935125091	0.356413866734648		35.14513192	1.001725986	0.458811364	2.183306834	0.029013222		4.814502169	-1.751304081	2.124230081	-0.824441805	0.40968857	0.999634334	Acinetobacter_sp._TGL-Y2		
Acinetobacter_sp._TTH0-4	2.78719878806604	0.605742260198289	2.12572662728758	0.284957742177419	0.775676517091258		1.45763758	0.764893288	2.04279734	0.374434249	0.708081266								Acinetobacter_sp._TTH0-4		
Acinetobacter_sp._WCHA45	10.3221569474613	-0.577348514453297	1.15126120929683	-0.501492198113696	0.616024767275274		9.573060785	-0.555777948	1.044350759	-0.532175558	0.59460441		9.365734274	-6.536815696	1.997852314	-3.271921377	0.001068193	0.075393735	Acinetobacter_sp._WCHA45	mice	decrease
Acinetobacter_sp._WCHA55	4.03762030819489	-1.13974707789762	1.96216536797528	-0.580861886821344	0.561333541219627		3.575557006	2.468071675	2.420906111	1.019482608	0.307973906		0.959503183	3.552242828	3.03647944	1.169855715	0.242059038		Acinetobacter_sp._WCHA55		
Acinetobacter_sp._WCHAc010034	25.5557045404801	-0.251681394636398	0.772553213358799	-0.325778716966527	0.744591782438494		29.18451666	0.550740615	0.56444461	0.975721277	0.329202606		90.26512442	0.165519786	0.451591974	0.366525084	0.713973298	0.999634334	Acinetobacter_sp._WCHAc010034		
Acinetobacter_sp._WCHAc010052	5.24130648361442	-0.754352701283933	1.86269974452231	-0.404978152545668	0.685493570194898		2.859931595	-0.327248634	1.64272947	-0.199210302	0.842098241		1.702293434	4.347054073	3.022439972	1.438259854	0.150360338	0.876134274	Acinetobacter_sp._WCHAc010052		
Acinetobacter_sp._dk386	4.07681709365421	1.26620570268954	1.6331139820426	0.775332105788381	0.438143442624242		3.250305255	-0.326910761	1.511101933	-0.216339318	0.828723264								Acinetobacter_sp._dk386		
Acinetobacter_tandoii	18.7093838775395	1.62726052006267	1.0181457071937	1.59825898058134	0.109985352305721		17.08587909	-1.473298635	0.663822826	-2.219415449	0.026458474		2.451780618	0.309406989	2.935185124	0.105413109	0.916048015	0.999634334	Acinetobacter_tandoii		
Acinetobacter_towneri	8.77586776449602	-0.276779356209231	1.99180884924081	-0.138958794321416	0.88948271043332		5.377399637	0.19701586	1.76786095	0.111443075	0.911265004								Acinetobacter_towneri		
Acinetobacter_ursingii	8.1054291823265	-2.10426599009505	1.56010866285125	-1.34879450399904	0.177402980518936		16.15734969	-0.818255599	0.766357047	-1.067721112	0.285646332		28.6296274	0.675491562	0.949513208	0.711408283	0.476831267	0.999634334	Acinetobacter_ursingii		
Acinetobacter_venetianus	5.24127440308132	-1.63846599939726	1.73548577344478	-0.944096474006269	0.345120351005456		12.62115322	0.83225227	0.878195746	0.947684241	0.343290226								Acinetobacter_venetianus		
Acinetobacter_wuhouensis	19.8451999786502	0.190364163699874	0.83868053843285	0.226980542621851	0.820438872065095		40.21173184	0.200726894	0.456140008	0.440055445	0.659896951		5.231203597	-1.551075922	2.917658619	-0.531616657	0.594991525	0.999634334	Acinetobacter_wuhouensis		
Actinoalloteichus_fjordicus	0	0	0	0	1		0	0	0	0	1								Actinoalloteichus_fjordicus		
Actinoalloteichus_hoggarensis	12.0694207953559	-0.0441368268881089	1.09486343734666	-0.0403126320439305	0.96784388305139		26.8159133	-0.320153972	0.776127987	-0.412501517	0.679971869		61.51512123	-0.51817135	0.261823392	-1.979087298	0.047806178	0.703389272	Actinoalloteichus_hoggarensis		
Actinoalloteichus_hymeniacidonis	38.3714829607325	-0.248279710931863	0.364440592099915	-0.681262505642605	0.495705403500674		53.15235795	0.539071317	0.30001737	1.796800354	0.07236732	0.274386713	16.91660782	1.489205981	1.112855353	1.338184678	0.180836243	0.89022675	Actinoalloteichus_hymeniacidonis		
Actinoalloteichus_sp._GBA129-24	0	0	0	0	1		0	0	0	0	1								Actinoalloteichus_sp._GBA129-24		
Actinobacillus_delphinicola	11.5629711062639	-0.135103916999607	1.11485575563746	-0.121185109657846	0.903544417961484		16.21756497	-1.938232155	0.851438436	-2.276420787	0.022820837		1.544309244	-0.620182209	2.968277747	-0.208936717	0.83449764	0.999634334	Actinobacillus_delphinicola		
Actinobacillus_equuli	16.1632091626436	0.0894966286387302	1.23097645893212	0.0727037694257527	0.942041848922091		9.287155473	0.462844241	1.209782002	0.382584829	0.70202762								Actinobacillus_equuli		
Actinobacillus_indolicus	18.3687140204711	0.121990711287199	1.06886255082645	0.11413133633775	0.909133681713996		12.94316512	0.277127168	1.04083281	0.266255219	0.790042658		13.78051475	-0.7169355	1.086415148	-0.659909337	0.509312012	0.999634334	Actinobacillus_indolicus		
Actinobacillus_lignieresii	12.105487259832	0.0552634062790014	1.47989120701487	0.0373428844073443	0.970211612509505		1.625531786	2.025515259	2.909133892	0.696260583	0.486265654								Actinobacillus_lignieresii		
Actinobacillus_pleuropneumoniae	71.8031554748045	-0.246955399999536	0.566557800154477	-0.43588738859866	0.662918435629638	0.9350448353467	42.6790039	0.135354737	0.678406695	0.199518575	0.841857115		31.15681209	-0.222448703	0.857312988	-0.259471986	0.795271094	0.999634334	Actinobacillus_pleuropneumoniae		
Actinobacillus_porcitonsillarum	42.9768531891595	0.0801496350438701	0.783391124187437	0.102311134973612	0.918509717258096	0.983029009522823	58.80851435	0.642740162	0.653931555	0.982885987	0.325663555	0.604841379	1.357560996	-3.751489753	3.022464711	-1.241202168			Actinobacillus_porcitonsillarum		
Actinobacillus_succinogenes	32.5858883392064	-0.335370097959335	0.632492094217566	-0.530236031446701	0.595948292059233		15.07797854	0.467758627	0.651007612	0.718514834	0.472439905		33.4554549	0.184626051	0.290448788	0.635657846	0.524999458	0.999634334	Actinobacillus_succinogenes		
Actinobacillus_suis	32.3824407704149	0.164626287182895	1.01250023929835	0.162593825456259	0.870838248870645		12.4847962	0.248714008	1.093435974	0.22746097	0.820065315								Actinobacillus_suis		
Actinobacteria_bacterium_IMCC19121	3.14934887273555	1.14756183039301	2.27718808374822	0.503938097420631	0.614304877729512		0.744259303	1.985007054	2.917197896	0.680449913	0.496219626		78.66815003	-0.362718079	0.458474839	-0.791140643	0.428861924	0.999634334	Actinobacteria_bacterium_IMCC19121		
Actinobacteria_bacterium_IMCC25003	0	0	0	0	1		5.029769016	-1.402914753	1.463475084	-0.958618816	0.33775081								Actinobacteria_bacterium_IMCC25003		
Actinobacteria_bacterium_IMCC26077	13.6690295886738	-0.748357144077026	0.969009094342083	-0.772291146127096	0.439942008155641		22.12447611	0.313046891	0.527691817	0.5932381	0.553021818		10.30161603	0.135240366	1.614736642	0.083753822	0.933252164	0.999634334	Actinobacteria_bacterium_IMCC26077		
Actinobacteria_bacterium_IMCC26103	11.2671504612312	-0.273989891731423	0.955638602533107	-0.286708689880421	0.774335383255485		15.01325718	0.409756852	0.753481431	0.543818116	0.586566641		5.730175174	0.802338486	2.207923082	0.363390597	0.716313125	0.999634334	Actinobacteria_bacterium_IMCC26103		
Actinobacteria_bacterium_IMCC26256	0.226704558342008	-1.49877920086072	2.93300988123737	-0.511003802083481	0.609348394457187		2.936543831	-1.299750047	1.911608642	-0.67992476	0.496552103		8.405763667	-0.550159672	1.571269986	-0.350136944	0.726235926	0.999634334	Actinobacteria_bacterium_IMCC26256		
Actinobacteria_bacterium_YIM_96077	11.9249343173951	-0.415233373142603	0.670768925807185	-0.619040860670344	0.535889441201231		23.97068332	-0.63289268	0.413636876	-1.53006832	0.125999819		16.6790022	-0.463264557	0.572424835	-0.809301987	0.418341464	0.999634334	Actinobacteria_bacterium_YIM_96077		
Actinobaculum_sp._313	5.83602930494257	1.54598691537039	1.27869691497498	1.20903311587378	0.226650123020475		14.19224358	-0.907647295	0.622100263	-1.45900484	0.144563776		26.91171017	0.400443237	0.363198121	1.102547657	0.270223652	0.981461307	Actinobaculum_sp._313		
Actinomadura_amylolytica	58.7287868815607	0.0913984493452574	0.3074418420147	0.297286955953404	0.766247439368572	0.954887687570239	78.31955108	-0.020463684	0.211826733	-0.096605765	0.923039478	0.976728575	21.40415657	0.74977994	0.923356971	0.812015249	0.416782882	0.999634334	Actinomadura_amylolytica		
Actinomadura_sp._WMMA1423	25.5073755214872	0.18913202696864	0.534036144708421	0.354155854135874	0.723222085509836		29.11374932	-0.840958546	0.342001302	-2.458933752	0.013935033		67.27991746	-0.261150999	0.574133216	-0.454861332	0.649209003	0.999634334	Actinomadura_sp._WMMA1423		
Actinomadura_sp._WMMB499	60.3650948446235	0.468317369390932	0.440868869811041	1.06226000849562	0.288117664157543	0.761063508759416	58.76287052	0.137833825	0.406018307	0.339476873	0.734250517	0.897089679	32.75478013	0.592441747	0.278356719	2.128354398	0.033307711	0.602278882	Actinomadura_sp._WMMB499		
Actinomyces_gaoshouyii	14.7370109692989	-0.306821983917548	0.897811174206911	-0.341744447754932	0.732543219289125		45.35641456	0.214610108	0.501176114	0.428212962	0.66849608	0.859404471							Actinomyces_gaoshouyii		
Actinomyces_hongkongensis	84.5281457293386	-0.0464060257444041	0.465976604542045	-0.0995887460702267	0.920670828740648	0.983261466139053	80.93123007	-0.276624705	0.25357991	-1.09087784	0.275326639	0.56443379	3.980543364	-1.750276877	2.931023507	-0.597155524	0.550403551	0.999634334	Actinomyces_hongkongensis		
Actinomyces_howellii	14.6046777943533	-0.0564959070816398	0.654740991374144	-0.0862874141468804	0.931237943215252		30.86974816	-0.325881304	0.467357548	-0.697284779	0.485624592		8.521555162	-0.565467153	1.545229125	-0.365943887	0.714406947	0.999634334	Actinomyces_howellii		
Actinomyces_israelii	12.6956984315143	-0.660004364791776	0.921233898065405	-0.716435170457566	0.473722684615552		8.266117044	-0.302693534	0.682815104	-0.443302341	0.657547062		139.967746	-0.316686117	0.358922051	-0.882325609	0.377600751	0.999634334	Actinomyces_israelii		
Actinomyces_naeslundii	103.75625668969	0.645922364364994	0.573815720299417	1.12566167414854	0.260308752027364	0.742930879233377	93.17269635	-0.638821076	0.533732965	-1.196892675	0.23134839	0.523137094							Actinomyces_naeslundii		
Actinomyces_oris	86.5038061345415	0.547739794800188	0.656966788723399	0.83374046329578	0.404427251326931	0.825930319932111	78.07112686	-0.81609077	0.668184857	-1.22135478	0.221951721	0.51024624	29.79613495	1.530768533	1.956110601	0.78255725	0.433887154	0.999634334	Actinomyces_oris		
Actinomyces_pacaensis	83.3770759689608	0.122198651125754	0.379116775878469	0.322324568314344	0.747206822678034	0.950951336443007	652.9174539	-0.359391906	0.299604792	-1.199553262	0.230312888	0.521858662	8.602756012	0.523783253	1.280009881	0.409202508	0.682391054	0.999634334	Actinomyces_pacaensis		
Actinomyces_qiguomingii	28.207149483268	1.69422062519185	0.733302901564452	2.31039672906973	0.0208662000211024		21.50920547	0.27244757	0.484452772	0.562382106	0.573855708		28.97079496	-0.023671668	0.380910595	-0.062144946	0.950447404	0.999634334	Actinomyces_qiguomingii		
Actinomyces_radicidentis	9.80990223852647	-0.938881125114579	1.12036688342662	-0.838012207432473	0.402023847482634		19.83769673	-0.645380089	0.611007815	-1.056255049	0.290851707		15.59884763	0.073469078	1.39879176	0.052523242	0.958111776	0.999634334	Actinomyces_radicidentis		
Actinomyces_slackii	6.46614903087168	1.25459816202978	1.12308110457701	1.11710379323167	0.263949948826126		9.540924454	-1.535692297	0.754503971	-2.035366753	0.041813984		28.34842092	0.575620146	0.654812047	0.879061631	0.37936786	0.999634334	Actinomyces_slackii		
Actinomyces_sp._2129	27.90236470276	0.0717188927715555	0.707291294938957	0.101399371496217	0.919233435377148		41.18423773	-0.251953678	0.464124016	-0.542858524	0.587227215		37.21364753	0.429075823	0.709119763	0.605082308	0.545124309	0.999634334	Actinomyces_sp._2129		
Actinomyces_sp._299	27.1720847247512	0.788394709653919	0.801740620907958	0.983353829273456	0.325433325616425		47.93393546	-0.175756998	0.43181279	-0.407021289	0.683992352	0.871240576	35.28971339	-0.025086154	0.843887386	-0.029726898	0.97628486	0.999634334	Actinomyces_sp._299		
Actinomyces_sp._432	6.95062677882799	0.0390044982192932	1.37179290058298	0.0284332264751605	0.977316624012547		15.54383814	-0.532794891	0.736899307	-0.723022652	0.469665968		10.72819868	1.223142213	1.58286477	0.772739552	0.439676534	0.999634334	Actinomyces_sp._432		
Actinomyces_sp._Chiba101	9.3205405815862	0.00305971589156148	1.17157460245604	0.00261162702327894	0.997916225488314		36.94383744	-0.690418772	0.424623079	-1.625956775	0.103958851		19.0012466	-0.292960246	1.175328993	-0.249258078	0.803161157	0.999634334	Actinomyces_sp._Chiba101		
Actinomyces_sp._Z16	24.3083362493509	0.77718322914458	0.775003526217144	1.00281250710958	0.315951333130267		47.59653637	-0.167185776	0.303306335	-0.55121096	0.581489067	0.802463396	43.73180831	0.121367201	0.322102198	0.376797184	0.706324334	0.999634334	Actinomyces_sp._Z16		
Actinomyces_sp._dk561	14.5277108264798	-0.504026159419938	1.16680167813875	-0.431972432730768	0.665761449189191		13.14113709	-1.030791709	0.785282006	-1.312638901	0.189304655		24.2141081	-1.435571456	0.769964348	-1.864464841	0.062256455	0.745753801	Actinomyces_sp._dk561		
Actinomyces_sp._oral_taxon_171	65.9809457135572	0.322322161752527	0.408003766464735	0.789998005521811	0.429528933118531	0.845319136895007	41.29550309	-0.484143748	0.416094292	-1.163543353	0.244609119		23.60222651	0.048127835	0.886693181	0.05427789	0.956713765	0.999634334	Actinomyces_sp._oral_taxon_171		
Actinomyces_sp._oral_taxon_414	146.745202832421	0.320259238170737	0.272546404901184	1.1750631540594	0.2399694503904	0.727828135012468	45.55745823	-0.258565516	0.287556015	-0.899183122	0.368555129	0.63939418	355.385055	-0.299369774	0.339674566	-0.88134292	0.378132242	0.999634334	Actinomyces_sp._oral_taxon_414		
Actinomyces_sp._oral_taxon_848	20.2033180576231	0.654124892664812	0.804229919043766	0.813355580506841	0.416014219002323		12.48251255	-1.225780833	0.668259969	-1.834287389	0.066611345		58.34929323	-0.145937722	0.281829549	-0.517822644	0.604582018	0.999634334	Actinomyces_sp._oral_taxon_848		
Actinomyces_sp._oral_taxon_897	50.7999814112348	-0.711122552907667	0.451927220627044	-1.5735333488454	0.115595372639778	0.571473985943373	49.9047371	-0.380504939	0.327702445	-1.161129385	0.245589286	0.53776763	39.36895764	-0.176720085	0.254242539	-0.695084646	0.487002256	0.999634334	Actinomyces_sp._oral_taxon_897		
Actinomyces_tangfeifanii	12.1774290007316	-0.602040052952544	1.64730335026099	-0.365470059207467	0.714760552665841		4.307281463	0.777682817	1.411637645	0.550908244	0.581696576		4.415914944	-2.44182538	2.045733287	-1.193618638	0.23262718	0.939092748	Actinomyces_tangfeifanii		
Actinomyces_viscosus	36.7452533115639	0.690603964065673	0.620192436640531	1.11353174154549	0.265480123735371		17.80096457	-0.93179592	0.604407192	-1.541669147	0.123154013		26.22655815	0.32786779	1.489130365	0.220174001	0.825735644	0.999634334	Actinomyces_viscosus		
Actinoplanes_derwentensis	35.0843836556479	0.0426844571950326	0.315361404443783	0.135350923079243	0.892334424676706		59.99319988	0.022831652	0.279179123	0.081781374	0.934820568	0.981454003	44.89321464	-0.134957425	0.279255981	-0.483274967	0.628900512	0.999634334	Actinoplanes_derwentensis		
Actinoplanes_friuliensis	55.5320922138238	-0.668496282033165	0.335057539791956	-1.99516859834955	0.0460244946416146	0.397150334043604	93.28598927	-0.31932931	0.288479598	-1.106938974	0.268320314	0.560221328	21.09715134	0.067483471	0.4588569	0.147068663	0.883077824	0.999634334	Actinoplanes_friuliensis		
Actinoplanes_missouriensis	26.0207465357797	-0.00983697833246257	0.696919541353578	-0.0141149411786573	0.988738280306489		22.95934467	-0.570808368	0.470348402	-1.21358628	0.224905749		52.90861969	-0.044201379	0.200582534	-0.220365043	0.825586868	0.999634334	Actinoplanes_missouriensis		
Actinoplanes_sp._N902-109	52.1848213951369	0.0576499983890805	0.255617633680199	0.225532165207374	0.821565305626136	0.971995882037596	74.11799094	0.375108028	0.300063753	1.250094435	0.211265052	0.496890966	82.28076417	0.027745792	0.29202221	0.095012609	0.924304811	0.999634334	Actinoplanes_sp._N902-109		
Actinoplanes_sp._OR16	122.921987806496	-0.690685563100931	0.467868756522479	-1.47623784121551	0.139880054245428	0.616545658760424	109.1366323	-0.227717748	0.223492493	-1.018905576	0.308247796	0.592991281	46.98435885	0.329455524	0.384672878	0.856456337	0.391745415	0.999634334	Actinoplanes_sp._OR16		
Actinoplanes_teichomyceticus	19.1232466721857	-0.123565927686578	0.674631444853937	-0.183160640715956	0.854671976043496		21.28176815	-0.386922956	0.524789891	-0.737291175	0.460945298		38.91710966	-0.196713887	0.322098026	-0.610726768	0.541380482	0.999634334	Actinoplanes_teichomyceticus		
Actinopolymorpha_singaporensis	18.155643050251	0.000569346586363453	0.712258056933382	0.000799354364364466	0.999362207561985		21.53860108	-0.260770131	0.436761119	-0.597054362	0.550471086		29.13603332	-0.324961217	0.319441665	-1.017278748	0.309020844	0.99063292	Actinopolymorpha_singaporensis		
Actinopolyspora_erythraea	16.4502857437313	0.255144964393357	0.74169361296069	0.344003183976292	0.730843891600174		27.72805711	-0.684293317	0.481685224	-1.420623434	0.155426262		16.31833854	-0.759051646	0.779904451	-0.973262359	0.330422925	0.997666552	Actinopolyspora_erythraea		
